"site","floor_price","user","os","click_1","click_2","click_3","click_4","click_5","click_6","click_7","click_8","click_9","click_10"
"media_0009",30,"user_000117445","Android",1,0,0,1,1,1,0,0,1,1
"media_0004",NA,"user_000145619","iOS",0,0,1,1,0,1,0,0,0,1
"media_0027",NA,"user_000059731","iOS",0,0,0,0,1,0,1,0,1,1
"media_0058",NA,"user_000060859","iOS",1,1,0,0,0,0,1,1,1,0
"media_0024",NA,"user_000192487","Android",0,0,1,1,1,0,1,0,1,0
"media_0085",60,"user_000425766","Android",1,0,0,1,0,1,1,1,1,0
"media_0024",NA,"user_000423800","iOS",1,1,1,1,0,0,0,1,1,1
"media_0003",NA,"user_000178335","iOS",1,0,0,1,0,1,1,0,1,0
"media_0052",30,"user_000107613","Android",1,1,1,1,1,1,0,1,1,1
"media_0092",NA,"user_000154171","iOS",0,0,0,0,1,1,1,1,1,1
"media_0079",NA,"user_000182521","Android",0,1,0,1,1,1,1,0,0,1
"media_0098",NA,"user_000211621","iOS",0,1,1,0,1,0,1,1,0,1
"media_0096",30,"user_000037471","Android",0,1,0,0,1,1,0,1,1,1
"media_0017",NA,"user_000116841","iOS",1,1,0,1,1,0,0,0,1,0
"media_0067",NA,"user_000408267","Android",1,1,1,0,0,1,1,1,1,1
"media_0094",NA,"user_000186524","iOS",1,0,1,1,1,1,1,1,1,1
"media_0001",35,"user_000179614","iOS",0,0,1,0,1,0,1,0,1,1
"media_0005",NA,"user_000002989","iOS",1,1,0,0,1,1,0,1,1,0
"media_0014",NA,"user_000118625","Android",0,1,0,1,0,1,0,0,0,1
"media_0034",NA,"user_000127568","Android",0,0,0,0,1,1,1,1,1,1
"media_0021",NA,"user_000079669","Android",1,0,1,0,1,1,1,0,0,1
"media_0045",NA,"user_000135347","iOS",1,1,1,0,1,0,0,0,1,0
"media_0069",NA,"user_000314275","iOS",1,0,1,1,1,1,1,0,1,1
"media_0061",NA,"user_000165961","iOS",0,0,0,0,1,1,1,0,0,0
"media_0019",NA,"user_000087579","Android",0,0,0,1,0,0,0,1,1,1
"media_0058",NA,"user_000082921","Android",1,1,1,0,0,0,1,1,1,0
"media_0046",100,"user_000415007","iOS",1,0,1,1,0,1,1,0,0,0
"media_0038",NA,"user_000173161","Android",0,0,1,0,1,1,1,1,1,0
"media_0021",NA,"user_000122661","Android",0,1,1,1,0,1,1,1,0,0
"media_0049",NA,"user_000187804","iOS",0,1,0,1,1,1,0,0,1,1
"media_0026",NA,"user_000175645","Android",0,0,1,0,0,0,1,1,1,0
"media_0004",NA,"user_000057343","Android",1,0,1,1,1,1,1,0,0,1
"media_0012",NA,"user_000431716","iOS",0,0,1,0,1,1,0,1,1,1
"media_0047",NA,"user_000185190","iOS",0,1,0,0,0,0,0,1,1,0
"media_0033",NA,"user_000194821","Android",0,1,0,0,1,1,1,1,1,0
"media_0078",NA,"user_000057858","Android",0,0,0,1,1,0,0,1,0,0
"media_0093",NA,"user_000103017","Android",1,1,0,0,0,0,1,1,1,0
"media_0032",NA,"user_000188997","iOS",1,1,0,1,0,1,1,0,0,1
"media_0044",NA,"user_000001981","iOS",1,1,0,0,1,0,1,1,0,0
"media_0073",NA,"user_000200820","iOS",1,0,1,0,1,1,1,1,0,1
"media_0056",40,"user_000208913","Android",1,1,0,0,1,1,1,0,0,0
"media_0096",30,"user_000154804","iOS",0,0,0,1,1,0,1,0,0,0
"media_0021",NA,"user_000059840","Android",0,0,0,0,0,0,1,1,1,0
"media_0072",35,"user_000111719","Android",0,1,1,0,1,0,0,1,0,0
"media_0024",NA,"user_000111655","Android",0,0,1,0,0,0,0,0,1,1
"media_0041",NA,"user_000023021","iOS",1,1,1,1,0,0,0,0,1,1
"media_0079",NA,"user_000194388","iOS",0,0,0,0,0,1,0,0,1,1
"media_0074",30,"user_000167769","iOS",1,0,1,0,0,1,0,1,1,1
"media_0017",NA,"user_000016119","Android",1,0,1,1,1,1,0,1,1,0
"media_0033",NA,"user_000143531","iOS",0,1,1,0,1,1,1,1,0,1
"media_0100",NA,"user_000041156","Android",0,1,0,0,0,0,0,1,1,1
"media_0079",NA,"user_000022275","iOS",0,0,1,0,1,1,0,0,1,0
"media_0035",NA,"user_000145462","Android",0,0,0,1,1,1,1,0,0,1
"media_0057",30,"user_000167114","Android",1,0,0,1,1,1,0,0,1,1
"media_0030",NA,"user_000415828","Android",0,1,1,1,0,1,0,1,1,1
"media_0007",50,"user_000302412","iOS",0,1,0,0,1,1,0,1,1,0
"media_0026",NA,"user_000116639","Android",0,0,1,0,0,1,0,0,1,1
"media_0039",30,"user_000025406","iOS",0,0,0,0,0,0,1,1,0,1
"media_0050",30,"user_000180302","iOS",1,0,0,0,1,1,1,1,0,0
"media_0082",NA,"user_000011727","iOS",0,0,0,0,0,1,0,1,0,0
"media_0021",NA,"user_000186904","Android",0,0,0,0,0,0,1,1,0,1
"media_0088",NA,"user_000095144","iOS",0,0,1,0,1,0,1,1,1,0
"media_0039",30,"user_000167119","iOS",1,1,0,0,0,1,1,1,1,0
"media_0092",NA,"user_000401843","Android",1,1,0,1,0,0,0,0,1,0
"media_0098",NA,"user_000113376","iOS",0,0,0,0,1,0,0,0,0,0
"media_0054",50,"user_000132346","iOS",0,0,0,0,1,1,1,0,0,0
"media_0030",NA,"user_000316796","Android",1,1,1,0,1,0,1,0,1,1
"media_0055",50,"user_000195583","Android",0,1,1,0,1,1,1,1,0,0
"media_0041",NA,"user_000068147","iOS",1,1,0,1,0,1,1,1,1,1
"media_0027",NA,"user_000303611","iOS",1,1,1,0,1,0,1,1,0,1
"media_0032",NA,"user_000176392","Android",0,1,0,0,0,0,0,0,0,1
"media_0100",NA,"user_000181477","Android",0,1,1,1,1,0,0,0,1,0
"media_0043",NA,"user_000161610","iOS",0,0,1,0,1,0,0,1,1,1
"media_0055",50,"user_000018936","iOS",1,0,1,0,1,0,1,0,0,0
"media_0096",30,"user_000078081","Android",1,0,1,1,0,1,1,1,1,1
"media_0075",NA,"user_000409809","Android",0,0,1,0,0,0,0,1,1,1
"media_0009",30,"user_000192946","iOS",1,0,1,0,0,1,1,0,0,1
"media_0094",NA,"user_000211460","Android",1,0,1,0,1,0,0,0,0,1
"media_0070",NA,"user_000153358","Android",1,0,0,1,0,1,1,0,0,0
"media_0085",60,"user_000005944","iOS",1,1,0,0,1,1,0,0,0,0
"media_0075",NA,"user_000091915","iOS",1,1,0,1,1,1,1,0,0,1
"media_0072",35,"user_000113696","iOS",0,1,1,0,1,0,0,0,1,1
"media_0057",30,"user_000149239","Android",0,0,0,0,1,1,0,1,1,0
"media_0062",NA,"user_000422379","Android",1,1,0,0,1,0,0,0,0,0
"media_0058",NA,"user_000172172","iOS",1,1,0,0,1,0,0,0,0,1
"media_0079",NA,"user_000110390","Android",0,0,0,0,0,1,0,1,0,0
"media_0050",30,"user_000089720","Android",1,1,1,0,0,0,1,1,1,0
"media_0035",NA,"user_000005879","Android",0,1,0,0,1,1,1,0,0,1
"media_0072",35,"user_000079059","iOS",1,0,0,1,0,1,0,0,1,1
"media_0040",NA,"user_000085580","iOS",1,0,0,1,0,1,0,0,1,0
"media_0039",30,"user_000042415","iOS",1,1,0,0,1,0,0,0,1,1
"media_0081",NA,"user_000033400","iOS",1,0,1,0,1,1,1,1,0,0
"media_0049",NA,"user_000068672","iOS",0,0,0,0,1,1,0,1,1,0
"media_0089",NA,"user_000162908","iOS",0,0,1,1,0,1,0,0,1,0
"media_0048",NA,"user_000080667","Android",0,0,1,0,1,0,1,0,0,0
"media_0021",NA,"user_000059447","Android",1,0,1,1,1,1,0,0,1,1
"media_0067",NA,"user_000137206","iOS",1,0,0,1,1,1,1,0,1,0
"media_0094",NA,"user_000165514","Android",1,1,0,1,0,1,0,1,1,0
"media_0075",NA,"user_000316347","iOS",1,1,0,0,1,0,0,1,1,1
"media_0014",NA,"user_000148713","Android",0,0,1,1,1,0,1,1,0,1
"media_0096",30,"user_000124858","iOS",0,1,0,1,0,0,0,1,1,0
"media_0039",30,"user_000001475","iOS",0,1,0,0,0,0,1,1,0,0
"media_0036",NA,"user_000044650","iOS",1,1,0,1,0,0,0,1,1,1
"media_0057",30,"user_000163853","Android",1,0,1,0,1,1,0,1,0,0
"media_0098",NA,"user_000087525","iOS",1,0,1,0,1,1,1,1,1,0
"media_0100",NA,"user_000419284","Android",1,1,1,0,0,1,1,1,0,1
"media_0028",NA,"user_000023314","iOS",1,1,0,0,0,0,1,1,0,1
"media_0037",NA,"user_000186955","iOS",0,1,1,0,0,1,0,1,0,0
"media_0039",30,"user_000152550","Android",1,1,0,0,0,0,0,1,0,1
"media_0003",NA,"user_000410057","Android",0,0,0,1,1,1,1,0,0,0
"media_0046",100,"user_000052761","Android",1,0,1,0,0,0,1,1,1,0
"media_0092",NA,"user_000024128","iOS",1,0,1,0,0,1,1,0,1,1
"media_0026",NA,"user_000056962","iOS",0,0,0,1,0,1,0,1,1,1
"media_0046",100,"user_000165723","iOS",0,0,0,1,1,1,1,1,1,1
"media_0012",NA,"user_000161816","Android",1,0,1,1,1,1,0,0,0,1
"media_0066",NA,"user_000190006","iOS",1,0,0,1,1,0,1,0,1,0
"media_0046",100,"user_000028724","iOS",1,0,0,1,0,0,0,0,1,1
"media_0098",NA,"user_000308063","iOS",0,1,1,1,0,1,0,0,0,1
"media_0097",NA,"user_000096229","iOS",1,0,1,1,0,0,0,1,1,1
"media_0090",NA,"user_000104590","iOS",1,1,0,1,0,1,1,0,0,0
"media_0011",NA,"user_000052640","iOS",1,1,1,0,0,1,1,1,1,1
"media_0092",NA,"user_000164612","iOS",1,1,1,0,1,1,1,0,0,1
"media_0052",30,"user_000121135","iOS",0,0,1,1,1,1,1,0,0,0
"media_0005",NA,"user_000102460","iOS",0,1,1,0,0,0,1,1,0,1
"media_0049",NA,"user_000109718","Android",0,1,0,1,1,0,1,0,1,0
"media_0024",NA,"user_000151328","Android",1,1,1,1,1,1,0,0,0,1
"media_0078",NA,"user_000313659","Android",0,1,1,0,1,0,1,1,0,1
"media_0026",NA,"user_000416061","iOS",1,0,0,0,0,1,1,1,1,0
"media_0031",NA,"user_000059804","Android",1,1,1,1,1,1,0,1,0,0
"media_0027",NA,"user_000146844","iOS",0,1,1,0,0,0,1,0,0,1
"media_0099",NA,"user_000054571","iOS",1,1,0,0,0,0,1,1,0,1
"media_0078",NA,"user_000127919","Android",0,1,0,0,1,1,1,1,1,1
"media_0096",30,"user_000051897","iOS",1,0,1,1,0,0,1,1,1,0
"media_0027",NA,"user_000174736","Android",0,1,1,0,1,1,1,1,1,1
"media_0055",50,"user_000082725","Android",0,1,1,0,1,0,0,0,1,0
"media_0028",NA,"user_000155155","iOS",1,0,0,1,1,0,1,0,0,1
"media_0018",NA,"user_000129534","Android",0,0,0,1,0,0,0,0,0,1
"media_0012",NA,"user_000048396","Android",0,1,1,1,1,0,1,1,1,0
"media_0008",30,"user_000001800","iOS",0,0,1,0,1,0,0,0,0,0
"media_0086",NA,"user_000409517","Android",0,0,1,1,1,0,0,0,1,0
"media_0056",40,"user_000023568","Android",0,1,0,0,1,0,1,1,0,1
"media_0040",NA,"user_000406068","iOS",1,0,1,0,0,0,0,1,0,1
"media_0084",NA,"user_000071639","Android",0,0,0,1,0,0,1,0,1,0
"media_0014",NA,"user_000145473","Android",1,0,1,0,1,1,1,1,1,1
"media_0015",NA,"user_000137711","Android",0,0,1,0,0,1,1,0,1,0
"media_0062",NA,"user_000190136","iOS",1,0,0,0,1,1,1,0,0,0
"media_0053",NA,"user_000317125","Android",0,1,0,1,1,0,1,0,0,0
"media_0008",30,"user_000158618","iOS",1,1,1,0,0,1,0,0,0,0
"media_0041",NA,"user_000001526","Android",1,0,0,0,0,1,0,1,0,1
"media_0057",30,"user_000034829","Android",0,1,0,0,0,0,0,1,0,1
"media_0085",60,"user_000126861","iOS",0,0,1,0,1,1,0,1,1,1
"media_0039",30,"user_000105645","Android",1,1,0,0,0,0,1,0,1,0
"media_0072",35,"user_000102109","Android",1,1,0,0,1,0,1,1,0,0
"media_0054",50,"user_000122271","Android",0,0,0,1,1,0,1,0,1,0
"media_0075",NA,"user_000132216","Android",1,1,0,0,0,1,1,1,1,1
"media_0083",NA,"user_000045302","Android",0,1,0,1,1,1,1,0,0,1
"media_0069",NA,"user_000061097","Android",0,1,1,0,1,1,1,0,0,1
"media_0018",NA,"user_000032365","Android",0,1,0,1,0,0,1,1,1,0
"media_0002",NA,"user_000025194","iOS",1,0,0,1,1,1,0,1,1,1
"media_0056",40,"user_000101109","Android",1,0,1,1,0,0,1,1,1,0
"media_0009",30,"user_000035451","Android",1,0,0,0,1,0,1,1,0,1
"media_0041",NA,"user_000160413","iOS",1,0,1,0,1,1,0,0,1,1
"media_0084",NA,"user_000189646","iOS",0,1,0,0,1,1,1,0,1,0
"media_0018",NA,"user_000099416","Android",0,1,1,1,1,1,0,0,0,0
"media_0003",NA,"user_000306581","Android",0,0,1,0,1,0,1,0,1,1
"media_0078",NA,"user_000085541","Android",0,1,1,1,0,0,0,1,0,0
"media_0009",30,"user_000091611","Android",0,0,1,0,1,0,0,0,0,1
"media_0079",NA,"user_000404369","Android",1,0,1,0,1,1,0,0,1,1
"media_0085",60,"user_000315888","iOS",0,1,0,1,1,0,0,0,1,1
"media_0090",NA,"user_000081242","Android",0,0,0,1,1,0,1,1,1,1
"media_0030",NA,"user_000417850","Android",1,0,1,0,1,0,0,0,0,1
"media_0073",NA,"user_000320962","Android",1,0,0,0,0,0,1,1,0,1
"media_0030",NA,"user_000084569","Android",0,0,1,0,0,0,0,0,1,1
"media_0027",NA,"user_000058844","iOS",1,0,1,1,1,0,1,1,0,0
"media_0069",NA,"user_000146278","Android",1,1,1,0,1,1,1,0,0,0
"media_0073",NA,"user_000190112","Android",0,1,1,0,1,1,0,0,0,0
"media_0042",NA,"user_000059867","Android",0,1,0,0,0,0,0,0,0,1
"media_0003",NA,"user_000187825","Android",0,0,0,0,0,1,0,1,0,0
"media_0028",NA,"user_000161109","iOS",1,1,1,0,0,1,0,0,0,1
"media_0058",NA,"user_000109860","iOS",0,0,0,1,1,1,1,1,1,0
"media_0072",35,"user_000075454","Android",1,0,1,0,0,0,0,0,0,0
"media_0076",NA,"user_000008872","iOS",0,0,0,0,0,0,0,1,1,0
"media_0001",35,"user_000037222","iOS",0,0,1,1,0,0,1,1,1,0
"media_0065",NA,"user_000190105","Android",1,1,0,0,0,0,0,1,1,0
"media_0057",30,"user_000078281","iOS",1,1,1,0,1,1,1,1,1,1
"media_0074",30,"user_000058950","iOS",1,0,1,1,1,1,0,1,1,1
"media_0002",NA,"user_000123716","iOS",1,1,1,1,1,0,0,1,1,1
"media_0038",NA,"user_000204286","Android",0,0,0,1,1,1,1,0,1,0
"media_0062",NA,"user_000100888","iOS",0,1,0,0,0,1,1,1,1,1
"media_0066",NA,"user_000122493","Android",0,1,1,0,1,1,0,1,0,0
"media_0075",NA,"user_000081416","iOS",1,1,1,1,0,0,1,1,0,0
"media_0058",NA,"user_000034531","iOS",1,0,1,1,0,0,0,0,1,1
"media_0067",NA,"user_000195002","Android",1,0,1,0,0,1,1,0,0,1
"media_0097",NA,"user_000127317","iOS",0,0,0,0,1,0,0,0,1,1
"media_0064",NA,"user_000136227","iOS",1,0,1,0,0,1,0,1,0,0
"media_0053",NA,"user_000063371","Android",1,0,1,1,1,1,1,0,0,1
"media_0028",NA,"user_000034038","Android",0,0,0,1,1,0,1,1,1,1
"media_0010",NA,"user_000171578","Android",1,0,0,0,0,0,0,1,1,0
"media_0093",NA,"user_000116246","Android",1,1,0,1,0,1,0,1,0,0
"media_0056",40,"user_000083805","Android",0,1,0,0,1,0,0,0,0,1
"media_0064",NA,"user_000427202","Android",0,0,0,0,1,0,1,0,0,0
"media_0054",50,"user_000183670","iOS",1,1,0,0,0,1,1,0,1,1
"media_0096",30,"user_000060989","iOS",1,0,0,1,0,1,0,1,1,0
"media_0052",30,"user_000419444","iOS",0,1,1,1,1,1,0,1,0,1
"media_0067",NA,"user_000186841","Android",0,1,0,1,0,0,0,1,0,0
"media_0100",NA,"user_000148925","Android",1,0,0,1,0,0,1,0,1,1
"media_0084",NA,"user_000117676","Android",1,0,1,0,0,0,0,1,1,1
"media_0005",NA,"user_000116887","Android",1,1,0,0,0,1,0,0,1,1
"media_0098",NA,"user_000172297","iOS",1,1,1,1,0,1,1,0,1,0
"media_0052",30,"user_000033037","Android",1,0,0,0,1,0,1,1,0,1
"media_0033",NA,"user_000405505","iOS",1,0,0,1,0,1,1,0,0,1
"media_0074",30,"user_000191025","Android",0,1,1,0,0,1,0,1,1,1
"media_0018",NA,"user_000015208","Android",0,1,0,1,0,1,0,1,0,0
"media_0030",NA,"user_000087354","iOS",0,1,0,1,0,1,1,0,1,1
"media_0014",NA,"user_000172364","Android",1,1,0,0,1,1,1,0,0,0
"media_0061",NA,"user_000151437","Android",1,0,0,0,1,1,1,1,0,1
"media_0081",NA,"user_000077495","iOS",0,0,0,1,1,1,0,0,0,0
"media_0094",NA,"user_000057151","iOS",1,0,1,0,0,1,0,1,1,1
"media_0091",30,"user_000046394","iOS",0,0,1,0,0,0,1,0,0,1
"media_0040",NA,"user_000096880","Android",1,0,0,0,1,0,0,0,1,1
"media_0071",30,"user_000142063","Android",1,1,1,0,1,1,1,0,0,0
"media_0029",NA,"user_000159823","Android",0,0,1,0,1,1,1,1,0,0
"media_0084",NA,"user_000162176","iOS",0,1,1,0,0,0,1,1,0,0
"media_0046",100,"user_000172794","Android",0,1,1,1,0,1,0,0,1,0
"media_0030",NA,"user_000171908","Android",1,0,0,1,0,1,0,0,0,0
"media_0082",NA,"user_000116776","iOS",0,0,0,0,1,0,1,0,1,1
"media_0079",NA,"user_000009914","iOS",0,1,1,1,1,1,1,0,1,1
"media_0065",NA,"user_000148523","iOS",0,0,0,0,1,1,1,1,1,0
"media_0017",NA,"user_000152696","iOS",1,1,1,1,0,0,1,1,0,0
"media_0044",NA,"user_000027138","Android",1,0,0,1,1,1,0,1,1,1
"media_0002",NA,"user_000209301","iOS",1,1,1,1,0,0,1,1,1,1
"media_0040",NA,"user_000030215","Android",1,1,0,0,1,1,1,1,1,0
"media_0016",NA,"user_000211070","Android",1,1,0,0,0,0,1,1,1,0
"media_0014",NA,"user_000419341","Android",0,1,1,1,1,0,0,1,1,1
"media_0098",NA,"user_000034834","Android",0,1,0,1,0,1,1,1,1,0
"media_0068",NA,"user_000051538","Android",0,1,1,0,1,0,1,1,1,1
"media_0089",NA,"user_000082877","iOS",1,1,0,1,1,0,0,0,1,1
"media_0048",NA,"user_000200361","iOS",0,1,0,1,0,1,1,1,0,1
"media_0053",NA,"user_000171861","Android",1,1,1,0,0,0,0,1,1,0
"media_0053",NA,"user_000011293","Android",0,0,1,0,1,1,1,1,0,0
"media_0012",NA,"user_000023516","Android",1,1,0,0,1,1,0,0,0,0
"media_0092",NA,"user_000111326","iOS",0,1,1,0,1,0,0,0,1,1
"media_0026",NA,"user_000167442","iOS",0,0,1,0,0,1,0,0,1,1
"media_0062",NA,"user_000063546","iOS",1,0,1,0,0,1,0,0,1,1
"media_0006",NA,"user_000026247","iOS",1,1,0,1,0,0,0,1,1,0
"media_0021",NA,"user_000177090","Android",1,0,1,0,0,0,0,1,1,0
"media_0003",NA,"user_000053017","iOS",0,0,0,1,0,0,1,1,0,0
"media_0087",50,"user_000043279","Android",0,1,1,1,1,1,0,0,1,1
"media_0001",35,"user_000198004","iOS",0,0,1,1,0,0,0,1,0,0
"media_0012",NA,"user_000198218","iOS",1,1,1,0,0,0,0,0,0,1
"media_0024",NA,"user_000022779","iOS",0,0,1,1,1,1,0,1,1,0
"media_0008",30,"user_000187466","Android",1,1,1,1,0,0,0,1,1,1
"media_0081",NA,"user_000034597","Android",0,0,0,0,1,0,1,1,1,1
"media_0003",NA,"user_000405000","Android",1,0,1,1,0,1,0,1,0,1
"media_0030",NA,"user_000031008","Android",0,0,0,0,1,0,1,0,1,0
"media_0057",30,"user_000047499","Android",1,1,1,0,0,1,0,0,0,1
"media_0080",NA,"user_000089863","Android",0,1,0,1,0,1,1,0,0,0
"media_0100",NA,"user_000112535","iOS",1,0,0,1,1,1,1,0,0,1
"media_0071",30,"user_000112184","Android",0,1,0,0,0,0,0,0,0,0
"media_0038",NA,"user_000159636","iOS",1,1,1,1,0,1,1,0,0,0
"media_0025",NA,"user_000027028","iOS",1,0,0,1,1,0,0,0,0,0
"media_0099",NA,"user_000094670","Android",1,0,0,1,1,1,1,0,0,1
"media_0011",NA,"user_000158054","Android",0,1,0,1,0,1,1,1,1,1
"media_0100",NA,"user_000007961","iOS",0,0,0,0,0,0,0,0,0,1
"media_0007",50,"user_000119426","iOS",0,1,1,0,0,1,1,1,1,0
"media_0064",NA,"user_000185548","Android",0,0,1,1,1,0,1,1,1,0
"media_0018",NA,"user_000411757","iOS",1,1,0,1,1,1,1,0,1,1
"media_0089",NA,"user_000428718","iOS",1,1,1,0,1,0,0,1,0,1
"media_0066",NA,"user_000108135","iOS",0,0,1,1,0,1,1,1,0,1
"media_0055",50,"user_000188379","Android",1,0,0,0,1,0,1,1,1,0
"media_0029",NA,"user_000123311","Android",1,0,1,1,0,0,0,1,0,1
"media_0074",30,"user_000108482","Android",1,0,1,1,1,1,1,1,1,0
"media_0021",NA,"user_000302847","Android",1,0,0,1,0,0,0,0,0,0
"media_0098",NA,"user_000429812","iOS",1,1,0,1,1,1,1,0,1,1
"media_0044",NA,"user_000082128","Android",0,1,1,0,1,1,0,1,0,0
"media_0015",NA,"user_000188131","Android",1,1,0,1,0,0,1,1,0,0
"media_0061",NA,"user_000175963","iOS",0,1,1,1,1,1,0,0,1,0
"media_0070",NA,"user_000011020","Android",0,1,1,1,1,0,0,0,1,0
"media_0009",30,"user_000188204","iOS",1,1,0,0,1,0,0,0,1,1
"media_0041",NA,"user_000089362","Android",1,0,0,1,1,1,1,0,0,1
"media_0041",NA,"user_000028576","iOS",1,0,0,1,1,0,0,0,0,0
"media_0064",NA,"user_000036152","Android",1,0,0,0,0,1,0,0,1,1
"media_0039",30,"user_000040203","Android",0,1,0,0,1,1,1,0,1,0
"media_0037",NA,"user_000111179","Android",0,1,0,1,1,0,1,1,1,1
"media_0076",NA,"user_000422620","Android",0,0,0,1,1,0,1,0,1,1
"media_0024",NA,"user_000190041","Android",0,0,0,1,1,0,0,1,1,1
"media_0033",NA,"user_000183287","iOS",0,0,1,1,1,1,1,0,1,0
"media_0074",30,"user_000172554","iOS",0,0,1,0,1,1,0,0,0,0
"media_0091",30,"user_000021061","Android",1,0,0,1,1,1,1,1,1,0
"media_0081",NA,"user_000100748","iOS",0,1,1,1,1,1,1,1,1,1
"media_0070",NA,"user_000016954","iOS",0,0,0,1,1,0,1,0,1,1
"media_0093",NA,"user_000192774","iOS",1,1,0,1,1,0,0,1,0,0
"media_0033",NA,"user_000408448","iOS",1,0,1,0,1,0,0,1,1,1
"media_0006",NA,"user_000400431","iOS",1,1,1,0,0,0,1,1,1,1
"media_0074",30,"user_000075081","Android",1,1,0,0,1,0,1,0,0,0
"media_0039",30,"user_000203646","Android",0,1,1,0,1,1,0,0,1,1
"media_0050",30,"user_000068005","Android",1,0,0,1,0,0,0,0,0,1
"media_0010",NA,"user_000143047","iOS",0,0,1,0,0,1,0,1,0,0
"media_0085",60,"user_000317546","Android",0,0,0,1,0,0,1,1,1,0
"media_0074",30,"user_000196878","iOS",0,0,0,1,1,1,1,0,0,0
"media_0056",40,"user_000015993","iOS",1,0,0,1,1,0,0,0,1,1
"media_0043",NA,"user_000082438","iOS",0,0,1,0,0,0,1,1,0,0
"media_0014",NA,"user_000157158","Android",1,1,0,1,1,0,0,0,1,0
"media_0054",50,"user_000196022","Android",1,1,1,1,0,0,0,0,0,1
"media_0080",NA,"user_000177823","Android",1,0,0,0,1,1,1,0,1,0
"media_0002",NA,"user_000408515","Android",1,1,0,0,1,0,1,0,1,0
"media_0077",NA,"user_000196237","iOS",0,0,0,1,1,1,0,0,1,1
"media_0022",NA,"user_000041135","Android",0,1,1,0,0,0,0,0,0,0
"media_0013",NA,"user_000145705","iOS",1,0,1,1,0,1,1,1,1,1
"media_0004",NA,"user_000053343","iOS",1,1,1,1,1,0,0,1,1,0
"media_0093",NA,"user_000002754","Android",0,1,1,0,1,1,1,0,0,1
"media_0056",40,"user_000016754","iOS",0,0,1,1,0,0,0,0,1,1
"media_0009",30,"user_000196724","Android",0,0,1,0,0,1,1,1,0,1
"media_0093",NA,"user_000400357","iOS",1,0,1,0,0,1,1,0,0,1
"media_0043",NA,"user_000034831","iOS",1,1,1,1,0,0,0,0,0,1
"media_0052",30,"user_000178863","Android",0,0,1,0,0,0,0,0,0,1
"media_0050",30,"user_000025465","iOS",0,0,0,1,0,1,1,1,0,1
"media_0021",NA,"user_000184058","iOS",0,1,1,1,1,0,0,1,0,1
"media_0086",NA,"user_000316486","iOS",0,0,0,0,1,0,1,0,0,0
"media_0054",50,"user_000140429","iOS",1,0,1,1,1,0,1,0,1,1
"media_0085",60,"user_000094162","Android",1,0,0,0,1,0,0,0,0,1
"media_0090",NA,"user_000101407","iOS",0,1,1,1,1,1,0,0,0,1
"media_0018",NA,"user_000320490","iOS",0,0,1,0,0,0,1,0,0,0
"media_0091",30,"user_000194153","iOS",0,1,0,0,0,0,0,0,0,1
"media_0014",NA,"user_000070205","Android",1,1,0,0,0,1,1,0,0,1
"media_0064",NA,"user_000179139","Android",1,0,0,1,0,1,0,1,0,1
"media_0005",NA,"user_000075736","iOS",1,1,1,1,0,1,0,1,1,1
"media_0045",NA,"user_000093912","Android",0,1,0,0,1,1,1,1,0,0
"media_0054",50,"user_000417017","Android",1,0,1,1,1,1,1,0,0,1
"media_0083",NA,"user_000307071","iOS",0,0,1,1,1,0,0,0,0,1
"media_0045",NA,"user_000402615","Android",1,1,1,1,0,1,0,0,1,0
"media_0067",NA,"user_000306802","iOS",0,0,1,1,0,0,0,0,1,0
"media_0074",30,"user_000083312","Android",0,0,1,0,1,0,1,1,0,1
"media_0058",NA,"user_000197079","iOS",1,0,1,0,1,0,0,1,1,1
"media_0002",NA,"user_000426274","Android",1,0,1,1,0,0,1,1,0,1
"media_0055",50,"user_000032384","Android",0,0,1,1,0,1,1,0,1,1
"media_0078",NA,"user_000058993","Android",1,0,0,1,1,0,1,0,1,1
"media_0059",60,"user_000013840","Android",0,1,1,0,1,1,1,1,1,0
"media_0073",NA,"user_000067930","Android",0,1,0,0,1,0,1,1,0,0
"media_0051",NA,"user_000118303","Android",0,1,1,0,0,1,0,0,0,0
"media_0076",NA,"user_000085124","iOS",1,0,1,1,1,0,1,1,1,0
"media_0080",NA,"user_000154036","Android",0,1,1,1,0,0,0,0,0,1
"media_0054",50,"user_000426012","iOS",0,0,0,0,0,0,1,0,0,0
"media_0013",NA,"user_000048025","iOS",0,0,0,0,1,1,0,0,1,1
"media_0021",NA,"user_000132393","Android",1,1,1,0,1,0,1,0,0,0
"media_0039",30,"user_000187959","iOS",1,0,0,1,1,1,0,0,1,0
"media_0040",NA,"user_000142285","Android",1,0,1,0,0,1,1,0,0,1
"media_0018",NA,"user_000104121","iOS",0,1,0,1,0,0,1,0,1,0
"media_0040",NA,"user_000084526","Android",0,0,1,0,1,0,0,1,1,1
"media_0087",50,"user_000062288","Android",0,0,1,0,1,1,1,0,0,0
"media_0038",NA,"user_000082836","iOS",1,0,0,0,1,1,0,1,0,0
"media_0046",100,"user_000074521","Android",0,0,1,1,1,0,1,1,0,1
"media_0054",50,"user_000046144","Android",1,1,1,0,0,1,1,0,0,1
"media_0011",NA,"user_000009857","Android",0,0,1,1,1,1,0,1,1,1
"media_0055",50,"user_000004359","Android",1,1,1,0,0,1,0,1,0,0
